"id","nombre_publicacion","descripcion"
1406,Semana 1 y 2 - Rol del Compliance Officer. Canal de Denuncias (CPL-UNI Rol de Compliance Officer. Canal de Denuncias),
1407,"Semana 1: Conocer la información de partida de las finanzas (FNZ-UNICA Análisis, Interpretación y Descripción de los Estados Financieros de la Empresa)",
1408,Semana 1 - El plan es el primer paso de un gran viaje (MKT-UNICA Plan de Marketing Digital (Business Plan)),
1409,Marketing digital financiero internacional,El Marketing Digital: una herramienta que llego para quedarse. Conceptos generales del marketing digital. La página web como herramienta fundamental. Las redes sociales y su rol en el marketing digital. Empresas exitosas en redes sociales. ?Cómo mejorar la presencia de la empresa en Internet? La esencia del marketing digital en la empresa.
1410,Student Survey (Global MBA - UNIQUE Graduation Application),
1411,Semana 1 - Gestión estratégica del capital humano (MBA-A1-UNICA Gestión Organizacional y RR.HH.),
1412,E-business,La historia de Internet y cómo se llega al modelo de e-commerce. Cuáles son los protagonistas de la economía digital. La innovación como base del desarrollo de modelos digitales. Modelos de negocio. El modelo de generación de leads.
1413,El aplicar las NIIF y las NIC. Mayores oportunidades para la empresa.,"La gerencia financiera antes y después. La Contabilidad, las Finanzas y las Normas Internacionales. La importancia de un solo lenguaje. ?Y cuáles son esas normas? Presentación de los estados financieros en las empresas. ?Y la gerencia qué? Hablemos un solo lenguaje."
1414,Semana 1- La importancia de los métodos para pronosticar (FNZ-UNICA Métodos Cuantitativos para Pronóstico Financiero),
1415,La competitividad es historia,"Pensar en globalización desde la perspectiva financiera. La productividad, base de la competitividad. Productividad en la práctica. Productividad y Estado. Ejemplos en Estados que invierten en sus empresas. Los mercados internacionales y la rentabilidad. Hacia el logro de una productividad óptima de los factores."
1416,Semana 1: Qué es el control de desempe?o (FNZ-UNICA Presupuesto y Control de Gestión),
1417,Semana 1 - Marketing Digital Financiero Internacional (FNZ-13-UNICA - Marketing Digital Internacional Financiero),
1418,Semana 1 - Internacionalización y gestión de empresas internacionales (FNZ-14-UNICA - Finanzas para la Internacionalización),
1419,Semana 1: SEO (MKT-SEO-SEM-V3 UNICA - Facebook Ads),
1420,Semana 1: Social media marketing (MKT-11-UNICA V3 Social Media Organic),
1421,Introducción al Universo del Marketing Digital,"Ecosistemas de marketing integrales. El impacto de la tecnología en el marketing y la comunicación. El consumidor digital, cambios en el comportamiento del cliente y transformación del mix de marketing. Procesos de escucha activa. CRM como corazón del ecosistema de marketing."
1422,?Qué es el coaching?,Orígenes del coaching. Coaching ejecutivo y coaching ontológico. Coaching y mentoring. Beneficios del coaching. El líder coach.
1423,Semana 1 - Cultura del Cumplimiento (CPL-UNI-V1 Cultura Etica Corporativa y Múltiple Jurisdiccionalidad B-I),
1424,Contabilidad y riesgos en un entorno internacional,Economía Global y finanzas internacionales. Norma internacional de contabilidad. Riesgos en finanzas internacionales.
1425,Semana 1 y Semana 2: Programmatic Advertising (MKT-13-UNICA Programmatic Advertising),
1426,"Qué, porqué y cómo administrar riesgos",La importancia del análisis de los riesgos. ?Cómo administrar riesgos? El plan y el proceso de gestión de riesgos. 
1427,Semana 1: Mirada Estratégica (MKT-08-UNICA Plan de Marketing Digital),
1428,Introducción a la Dirección de Operaciones,Introducción a la gestión de las operaciones: definición y objetivos. Cultura del cambio en el interior de las organizaciones. Cambios para agregar valor. Ecuación de valor. La gestión de operaciones bajo el enfoque de gestión del negocio. 
1429,Semana 1 y 2: Indicadores Claves del Marketing Digital (MKT-07-UNICA Referral Marketing),
1430,Liderar sin Antifaz,Motivación y comportamiento organizacional. Factores de la motivación en el trabajo. Liderazgo energético que mueve a la acción. Líderes anabólicos vs líderes catabólicos.
1431,Semana 1: Instrumentos y Métodos Generales de Evaluación (BC-07-UNICA Dinámica de la sesión. Habilidades del Coach Ejecutivo),
1432,Semana 1 y 2: El desarrollo Organizacional en la práctica (BC-08-UNICA Coaching Empresarial. Foco en el Desarrollo del Talento),
1433,Semana 1: Romper Paradigmas (BC-02-UNICA Revisión de paradigmas),
1434,Semana 1: Herramientas Psicométricas y su uso como punto de partida - Parte I (BC-09-UNICA Herramientas de Diagnóstico. Claves para el plan de acción),
1435,Semana 1: Resignificación del Presente Parte I - El Poder del ahora (BC-03-UNICA Resignificación del presente),
1436,Ética Empresarial,
1437,Semana 1: Introduction to Digital Presence (MKT-06-UNICA Economía digital y modelos de negocios on line),
1438,Calidad en la gestión,Gestión de la Calidad para mejorar la Productividad. Herramientas de calidad. Los gaps o brechas de calidad. Grados de satisfacción del cliente. Gestión Total de la Calidad. Modelos de excelencia en la gestión. Sistema de calidad. Beneficios de un sistema de gestión de calidad (SGC). Requisitos para implementación de un SGC. Definiciones de calidad. Gestión de la calidad. Enfoques y cultura de la organización. Postulados del Dr. Deming. Costos de gestionar la calidad.
1439,Evolución del modelo de gestión LEAN,Evolución histórica del Modelo LEAN. Modelo Fayol. Escuela de Relaciones Humanas Elton Mayo. Modernismo: Modelo Lean. 
1440,Semana 1: Marketing de contenidos - Introducción (MKT-09-UNICA Content Marketing),
1441,Semana 1: Marketing Automation (MKT-14-UNICA Marketing Automation),
1442,Abordaje de conflictos,"Abordaje de conflictos. La naturaleza del conflicto. La configuración del conflicto. Relaciones interpersonales y conflicto. Inteligencia emocional: manejo de las emociones en las situaciones conflictivas. Tipologías. Los estilos comunicacionales como herramientas para abordar los conflictos. Manejo de situaciones conflictivas. Desarrollando la asertividad y la empatía para mejorar la efectividad de
nuestras relaciones interpersonales."
1443,Semana 1 - Administración de Empresas (OP-05-UNICA Estrategia de Operaciones),
1444,Semana 1: Modelos de Coaching y Gestión del Cambio (BC-06-UNICA Proceso de Coaching. Estructura y pasos del modelo),
1445,Semana 1: Mercados bursátiles y mercados emergentes (FNZ-08-UNI Mercado de Capitales 2019),
1446,Gestión del Talento Parte I,Conceptualizando el talento. Talento expresado en competencias. Perfil del talento.
1447,Semana 1: La visión en el coaching,
1448,"Semana 1: El porqué del Coaching (BC-01-UNICA Liderazgo, Coaching y Mentoring V1)",
1449,Semana 1: Introducción a E-commerce (MKT-10-UNICA E-Commerce),
1450,Semana 1: Introducción a la Gestión por Procesos (OP-04-UNICA Foco en el Cliente Integración de Procesos),
1451,Neurocoaching,"Características del Neuroliderazgo. El desarrollo reciente de las ciencias y su aporte al entendimiento del funcionamiento de nuestro cerebro. Diferencias entre autoridad, poder y liderazgo. Métodos de coaching para el desarrollo del liderazgo. Niveles del acuerdo de liderazgo, espiritual, emocional, mental y de acción."
1452,Semana 1: Analitica Web (MKT-15-UNICA Analítica Web),
1453,Semana 1: Introducción a la Industria 4.0 (DBM-12-UNICA Advanced Digital Operations Management),
1454,Fusiones y Adquisiciones,
1455,"Bases del Coaching, Teorias y Conceptos del Coaching Ejecutivo (BC-05-UNICA Neo-Liderazgo. El Nuevo Lider-Coach)",
1456,Semana 1:  Bitcoin (DBM-11-UNICA Finanzas Digitales Avanzadas),
1457,Las finanzas en la empresa inversión y financiamiento,
1458,Nuevos modelos de negocios,?Qué es Transformación Digital? De la empresa analógica a la digital. Su impacto en los negocios. Nuevos modelos. La importancia de la transformación digital en las compa?ías. Cambios socio demográficos en nuestro mercado. De las economías de escala a la personalización. La nueva economía. Optimizando el modelo económico. Modelos de negocios tradicionales.
1459,Semana 1: Data Security  Compliance (DBM-04-UNICA Data Security y Compliance. Marco Legal y Ético),
1460,Simuladores por grupos de procesos (PM-05-UNICA V2 - Simulador de los exámenes de certificación PMP/CAPM),
1461,Semana 1: Introducción al Universo del Marketing Digital (DBM-06-UNICA V2- Digital Marketing),
1462,"Semana 1 - Email marketing, la táctica principal de nuestra estrategia digital (MKT-V2 UNICA - E-mail Marketing)",
1463,Semana 1: SEO (MKT-05 SEO-SEM-V2 UNICA),
1464,Semana 1: Social media marketing (MKT-03-V2 UNICA - Social Media Organic),
1465,Semana 1: Dirección estratégica (GMBA.A5 V3-UNICA - Estrategia Corporativa y Desarrollo de Negocios),
1466,Semana 1 - Dise?ando la proyección de nuestro sitio web: Requerimientos técnicos y legales (MKT-V2 UNICA - Universo Web),
1467,Semana 1: Introducción al Universo del Marketing Digital (MKT-V3 UNICA - Ecosistema de Marketing Digital y Customer Journey),
1468,Semana 1: Marketing Estratégico (GMBA.A8 V3-UNICA - Marketing y Ventas),
1469,Principios y Mentalidad Ágil,
1470,Semana 1: Introducción (AP-02-UNICA - Formulación y Evaluación de Proyectos),
1471,Marco conceptual y procesos,Comprender terminología del PMI®. ?Qué es un proyecto? Áreas de experiencia. Contexto del proyecto. Ciclo de vida del proyecto. Interesados en el proyecto. Procesos de dirección de proyectos. Definición de éxito. Causa de fracaso de los proyectos. Expectativas de los directivos del proyecto. Gestión tradicional vs. Gestión eficiente. Gestión de la integración del proyecto. Dirigir y gestionar el trabajo del proyecto. Gestionar el conocimiento del proyecto. Monitorear y controlar el trabajo del proyecto. Realizar el control integrado de cambios. Cerrar el proyecto o fase. Gestión del alcance del proyecto. Recopilar requisitos. Definir el alcance. Crear la estructura de desglose del trabajo. Validar el alcance. Controlar el alcance.
1472,Control de gestión y costos,
1473,"Semana 1: Las finanzas en la empresa inversión y financiamiento (FNZ-05-UNICA - Análisis, Evaluación y Retorno de la Inversión)",
1474,Semana 1:  Definiciones y conceptos de la administración estratégica (FNZ-03-UNICA - Administración Estratégica Financiera),
1475,Semana 1: El punto de partida para buscar el objetivo básico financiero (FNZ-04-UNICA - Finanzas Corporativas),
1476,Semana 1: Desarrollo de Estrategias (GEN-02-UNICA - La postura define la intención de la estrategia),
1477,Simuladores por grupos de procesos (PM-05-UNICA - Simulador de los exámenes de certificación PMP/CAPM),
1478,"Semana 1: Gestión de los Riesgos del Proyecto (PM-04-UNICA - Adquisiciones, Riesgos y Responsabilidad Profesional)",
1479,"Semana 1: Gestión de los Recursos del Proyecto (PM-03-UNICA - Recursos, Comunicaciones e Interesados)",
1480,"Semana 1: Marco Conceptual (PM-01-UNICA - Marco y Procesos, Integración y Alcance)",
1481,"Semana 1 - Modelos de gestión tradicional: planificar, organizar, dirigir y controlar (TR-02-UNICA - Habilidades Gerenciales)",
1482,Semana 1 - Tendencias (GEN-04-UNICA - Relacionamiento Empresa - Mercado),
1483,Semana 1 - Realidad competitiva y consumo (GEN-03-UNICA - Marketing y Oportunidades),
1484,Bloque: Experiencia del servicio (MKDV-06-UNICA - Experiencia del Servicio),
1485,Estrategia Compartida y Cultura Consolidada,Definición de la estrategia. Cultura consolidada. De la planificación a la ejecución.
1486,Semana 1: Procesos para crear y sostener valor (MKDV-05-UNICA - Procesos para Crear y Sostener Valor),
1487,Semana 1: Entorno y contexto: Del marketing a la estrategia comercial (MKDV-01-UNICA - Marketing y Dirección Comercial Eficiente),
1488,Semana 1 - Impacto de los DATOS en los negocios,
1489,Semana 1: orientación al cliente (MKDV-04-UNICA - Orientación al Cliente),
1490,Semana 1: Digital Operations (DBM-09-UNICA - Digital Operations Management),
1491,La Dirección de Proyectos y las Metodologías Ágiles,"Liderazgo y gestión de proyectos. Evaluación de factibilidad y viabilidad. Fases y roles. Estructura de descomposición del trabajo. Metodologías de desarrollo de proyectos de alto componente tecnológico (Waterfall, agile, híbrida)"
1492,Semana 1: El liderazgo comercial hacia el cliente online y offline (MKDV-02-UNICA - Conducción de Equipos Comerciales),
1493,Semana 1: Definición de Perfiles y Reclutamiento (MKDV-03-UNICA - Construcción de Equipos Comerciales de Alta Performance),
1494,Semana 1- FinTech Revolution,
1495,Semana 1 - Introducción al liderazgo gerencial (GMBA.A3 V2-UNICA - Liderazgo Gerencial y Personal),
1496,Semana 1: Gestión estratégica del capital humano (GMBA.A7 V2-UNICA - Gestion Organizacional y RRHH),
1497,Semana 1: Dirección estratégica (GMBA.A5 V2-UNICA - Estrategia Corporativa y Desarrollo de Negocios),
1498,Semana 1: Gestionando la diversidad (GMBA.A1 V2-UNICA - Dirección de Equipos de Alto Rendimiento),
1499,Semana 1: Introducción al Universo del Marketing Digital (MKT-01-V2 UNICA - Ecosistema del Marketing Digital y Customer Journey),
1500,La contabilidad y las finanzas para la toma de decisiones,
1501,Semana 1: Marketing Estratégico (GMBA.A8 V2-UNICA - Marketing y Ventas),
1502,Estrategia de RRHH y la Generación de Valor,Concepto de valor. ?Cómo aportan valor las personas?. Productividad del trabajador del conocimiento. Estrategia funcional de Recursos Humanos. 
1503,Semana 1: Finanzas Corporativas: Introducción (GMBA.A6-UNICA - Finanzas y Economía),
1504,Semana 1 - Comunicación Interpersonal (GMBA.A4-UNICA - Negociacion y Resolucion de Conflictos),
1505,Semana 1: Liderazgo Gerencial (GMBA.A3-UNICA - Liderazgo Gerencial y Personal),
1506,Semana 2: Liderazgo Situacional y Empowerment (GMBA.A3-UNICA - Liderazgo Gerencial y Personal),
1507,Semana 2 - Principios de negociación efectiva (GMBA.A4-UNICA - Negociacion y Resolucion de Conflictos),
1508,Semana 2: Finanzas Corporativas (GMBA.A6-UNICA - Finanzas y Economía),
1509,Tablero de comandos e indicadores,Tablero de comandos e indicadores.Mapa de estrategias. Definición de Indicadores. Ejemplo de Balanced Scorecard. Principios Base del mapa de estrategias y Balanced Scorecard
1510,"Semana 2: Plan Financiero. Utilidad, Costos y Gastos (FNF-UNICA - Finanzas para No Financieros)",
1511,Office Hours (MKT-01-V2 UNICA - Ecosistema del Marketing Digital y Customer Journey),
